Split,Class,Original Class Folder,Patient ID,Path,Filename,Extension,SHA256,Valid,Width,Height,Mode,Format,Array Shape,Minimum Pixel,Maximum Pixel,Mean Pixel,Standard Deviation,File Size Bytes,MobileNet Resize Successful,Possible Blank Image,Possible All-Black Image,Possible All-White Image
val,Brain,Fetal brain,patient01001,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01001_Plane3_2_of_4.png,Patient01001_Plane3_2_of_4.png,.png,7dc6410fb5b0cbd7aee88f7244eeb070894d3817b86ce8b51e6c4e9f730c9444,True,959,661,L,PNG,"(661, 959)",0.0,255.0,45.90731646524131,46.264299342603564,209403,True,False,False,False
val,Brain,Fetal brain,patient01001,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01001_Plane3_3_of_4.png,Patient01001_Plane3_3_of_4.png,.png,8adc3c03d8306b5b5488d2404f25f595e23c8513a6deecb3311952e4e6d91187,True,959,661,L,PNG,"(661, 959)",0.0,255.0,42.36189361396689,45.94112638775626,191446,True,False,False,False
val,Brain,Fetal brain,patient01001,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01001_Plane3_4_of_4.png,Patient01001_Plane3_4_of_4.png,.png,2bd7b2ef0dd5602f4fb3c36e22a31a47da4f8892565d52aebf4171a7cc8b27e7,True,959,661,L,PNG,"(661, 959)",0.0,255.0,44.615575982924724,46.85426484034796,207561,True,False,False,False
val,Brain,Fetal brain,patient01002,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01002_Plane3_1_of_3.png,Patient01002_Plane3_1_of_3.png,.png,cec8fb8cea2c7970434d7c8779e67f0ea8476dba4225b439afabda8babe677f0,True,959,661,L,PNG,"(661, 959)",0.0,255.0,77.37018200060263,59.71095523565376,264563,True,False,False,False
val,Brain,Fetal brain,patient01002,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01002_Plane3_2_of_3.png,Patient01002_Plane3_2_of_3.png,.png,2a4a8c9195eebc4d4617cdd8e9bd3d99ad866fc6f5dfa4d23a037b917f842404,True,959,661,L,PNG,"(661, 959)",0.0,255.0,68.06512709437939,54.033266425044985,220597,True,False,False,False
val,Brain,Fetal brain,patient01002,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01002_Plane3_3_of_3.png,Patient01002_Plane3_3_of_3.png,.png,a875ee01a82c2e999c64ace06145b768a8d2745e1fe0cfda4148cf27a2f78e69,True,959,661,L,PNG,"(661, 959)",0.0,255.0,88.17858207695548,66.41997927288986,221824,True,False,False,False
val,Brain,Fetal brain,patient01028,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01028_Plane3_1_of_3.png,Patient01028_Plane3_1_of_3.png,.png,0a788b4b1dc5b84cbe0d17254e9b7cb23f63714dfc69df460a4758ee350a20df,True,640,392,L,PNG,"(392, 640)",0.0,250.0,28.547022480867348,35.92613869190178,75455,True,False,False,False
val,Brain,Fetal brain,patient01028,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01028_Plane3_2_of_3.png,Patient01028_Plane3_2_of_3.png,.png,7ff2cb1350aca0d67c072438f72e1ba3b9a332658d23f86cdaa33b32e04d0eb6,True,640,392,L,PNG,"(392, 640)",0.0,255.0,31.596886957908165,39.88102417991953,69094,True,False,False,False
val,Brain,Fetal brain,patient01028,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01028_Plane3_3_of_3.png,Patient01028_Plane3_3_of_3.png,.png,aba60f6c62932b699658a4fe0d2c4074707737a5c8498fb9a29f13024e0c22ba,True,640,392,L,PNG,"(392, 640)",0.0,251.0,34.47469308035714,42.1968471942069,69349,True,False,False,False
val,Brain,Fetal brain,patient01030,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01030_Plane3_1_of_1.png,Patient01030_Plane3_1_of_1.png,.png,151b512eb9b3b865b7a6a8b11475141a0f52814b443d3853686628d423df89ff,True,640,392,L,PNG,"(392, 640)",0.0,250.0,53.53064413265306,41.61314968556766,105784,True,False,False,False
val,Brain,Fetal brain,patient01058,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01058_Plane3_1_of_2.png,Patient01058_Plane3_1_of_2.png,.png,c2e942c8d0daa492fc0acb7b3fb7ad21e4e1eec455bda5a8b983905feff65282,True,640,392,L,PNG,"(392, 640)",0.0,250.0,58.02059948979592,45.1745660783549,83217,True,False,False,False
val,Brain,Fetal brain,patient01058,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01058_Plane3_2_of_2.png,Patient01058_Plane3_2_of_2.png,.png,9f97955ac58f1b3f637ced9a7f97cd030b5d5172f3ed99885df902df635ee4c3,True,640,392,L,PNG,"(392, 640)",0.0,251.0,85.45110411352042,62.197028363015335,81740,True,False,False,False
val,Brain,Fetal brain,patient01101,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01101_Plane3_1_of_3.png,Patient01101_Plane3_1_of_3.png,.png,fcfd40a47d324f07b03252b7e2d6ddbb642688509d8b767c7b7549ac87fc70f4,True,959,661,L,PNG,"(661, 959)",0.0,255.0,54.48841376938597,52.6495399040144,239594,True,False,False,False
val,Brain,Fetal brain,patient01101,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01101_Plane3_2_of_3.png,Patient01101_Plane3_2_of_3.png,.png,11f918d4bc29561081de5c1c9aa8d01e01d80d29e1575e21058a7685ae0f89eb,True,959,661,L,PNG,"(661, 959)",0.0,255.0,61.03108381619154,55.21989978269674,247363,True,False,False,False
val,Brain,Fetal brain,patient01101,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01101_Plane3_3_of_3.png,Patient01101_Plane3_3_of_3.png,.png,115b93823d45d8a7efecd7f932419efeee782fe9cae1d50ff45d3796969defe5,True,959,661,L,PNG,"(661, 959)",0.0,255.0,63.71485520564001,59.30227086309046,234190,True,False,False,False
val,Brain,Fetal brain,patient01104,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01104_Plane3_1_of_2.png,Patient01104_Plane3_1_of_2.png,.png,dab324e6c2b6b9e9fcc85cbdfa0433c0c783e373e315e497d52df93f2f8b7582,True,959,661,L,PNG,"(661, 959)",0.0,255.0,20.16183177446249,27.790903331293087,179516,True,False,False,False
val,Brain,Fetal brain,patient01104,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01104_Plane3_2_of_2.png,Patient01104_Plane3_2_of_2.png,.png,bf961f2577e1eae154c3bda861b711ebc19872981c6e654fe41f79c9cacb29b1,True,959,661,L,PNG,"(661, 959)",0.0,255.0,37.42636129730446,39.080171107208024,221316,True,False,False,False
val,Brain,Fetal brain,patient01117,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01117_Plane3_1_of_6.png,Patient01117_Plane3_1_of_6.png,.png,e6d9882887be1746857753fbcdd1b8011cc11c8319a55fa086a9d9b0fec82e48,True,959,661,L,PNG,"(661, 959)",0.0,255.0,49.40170121738637,44.07998553610022,214730,True,False,False,False
val,Brain,Fetal brain,patient01117,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01117_Plane3_2_of_6.png,Patient01117_Plane3_2_of_6.png,.png,4e77e2eb4838aedd0810e3ee08ea25e1fd6cf9a58e294d68bfda2423fe0e7e13,True,959,661,L,PNG,"(661, 959)",0.0,255.0,45.29298831517324,41.70692129393327,201970,True,False,False,False
val,Brain,Fetal brain,patient01117,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01117_Plane3_3_of_6.png,Patient01117_Plane3_3_of_6.png,.png,ac4120625cedcd7eb88f4af2033692eb162a2cd3f9c33d9a3b6afde172604718,True,959,661,L,PNG,"(661, 959)",0.0,255.0,35.56857322696518,39.13009039130426,229062,True,False,False,False
val,Brain,Fetal brain,patient01117,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01117_Plane3_4_of_6.png,Patient01117_Plane3_4_of_6.png,.png,13272c950f566f0cf682a148c8d3b9340d87978e9ca0e23a00eee9e661492467,True,959,661,L,PNG,"(661, 959)",0.0,255.0,44.216422490018125,43.17510371168264,241134,True,False,False,False
val,Brain,Fetal brain,patient01117,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01117_Plane3_5_of_6.png,Patient01117_Plane3_5_of_6.png,.png,c6f796976002e853f263c5a67c2c2ee64cefbdd56b04f4d66c8516236b35dbc2,True,959,661,L,PNG,"(661, 959)",0.0,255.0,41.149844060331375,42.847152610327605,232294,True,False,False,False
val,Brain,Fetal brain,patient01117,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01117_Plane3_6_of_6.png,Patient01117_Plane3_6_of_6.png,.png,c031bf1aac129bb2f0fd411ab749b1b24692cb9c09e7ba633f6f3ff93ff6c154,True,959,661,L,PNG,"(661, 959)",0.0,255.0,30.860993628322493,38.57871357269386,216615,True,False,False,False
val,Brain,Fetal brain,patient01121,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01121_Plane3_1_of_2.png,Patient01121_Plane3_1_of_2.png,.png,07c5ade5a15f2633ea428ce2ce8964cc183cb410a3a62ea6c8a19f1c90d0e9b1,True,959,661,L,PNG,"(661, 959)",0.0,255.0,34.71350483278882,41.35155545738009,218163,True,False,False,False
val,Brain,Fetal brain,patient01121,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01121_Plane3_2_of_2.png,Patient01121_Plane3_2_of_2.png,.png,21a6229340bdf0487ca59c4ed831ab893320595359eaf3ba296c34fd0fb0f707,True,959,661,L,PNG,"(661, 959)",0.0,255.0,28.440355640251838,37.39317471939376,202979,True,False,False,False
val,Brain,Fetal brain,patient01145,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01145_Plane3_1_of_1.png,Patient01145_Plane3_1_of_1.png,.png,2c8e913b348c82c90aaa8495f408e88c8c59dae50372a7749b6086fe4449034c,True,959,661,L,PNG,"(661, 959)",0.0,255.0,57.338874173961464,51.3492129733352,264015,True,False,False,False
val,Brain,Fetal brain,patient01160,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01160_Plane3_1_of_4.png,Patient01160_Plane3_1_of_4.png,.png,2f69c4e8b8a491e3b88cb74f9fb0a6aad629b2f3c4c8676098f91de3353a48e5,True,959,661,L,PNG,"(661, 959)",0.0,255.0,40.35708843206883,42.45843160564178,195878,True,False,False,False
val,Brain,Fetal brain,patient01160,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01160_Plane3_2_of_4.png,Patient01160_Plane3_2_of_4.png,.png,8c5abfe4c00f0821b290299a98bef474ec80116c06b66c2bdb6ca4326ef9048f,True,959,661,L,PNG,"(661, 959)",0.0,255.0,48.052224407989286,44.01079233940637,209768,True,False,False,False
val,Brain,Fetal brain,patient01160,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01160_Plane3_3_of_4.png,Patient01160_Plane3_3_of_4.png,.png,6c51e7a97d35a13f76fc49412e4cef2376d5a1e9a2bbafc00af88737cfb913f4,True,959,661,L,PNG,"(661, 959)",0.0,255.0,42.80471336916449,43.339286072338545,205689,True,False,False,False
val,Brain,Fetal brain,patient01160,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01160_Plane3_4_of_4.png,Patient01160_Plane3_4_of_4.png,.png,8dafa3d68a74bd4f0d142f0f0f326e2b7142b77e8bd2f0c12100af317a98d676,True,959,661,L,PNG,"(661, 959)",0.0,255.0,40.96198132510069,42.38118434056977,188574,True,False,False,False
val,Brain,Fetal brain,patient01174,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01174_Plane3_1_of_2.png,Patient01174_Plane3_1_of_2.png,.png,2c8dba283c52b5d2386655269bc59f616e97dc6a584380c7faeb0282fbd7cec6,True,959,661,L,PNG,"(661, 959)",0.0,255.0,28.434334176264674,43.912092009552836,182849,True,False,False,False
val,Brain,Fetal brain,patient01174,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01174_Plane3_2_of_2.png,Patient01174_Plane3_2_of_2.png,.png,706ad65337257f1c482787630821333e0f2ac7945231bd20166188bd1ab41e72,True,959,661,L,PNG,"(661, 959)",0.0,255.0,40.40927024652192,50.10262691942492,228895,True,False,False,False
val,Brain,Fetal brain,patient01180,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01180_Plane3_1_of_1.png,Patient01180_Plane3_1_of_1.png,.png,3f3b76e78663bb1d23127fb2ef467348dd826bfb5c4aadfc1cf120ab54de0f90,True,959,661,L,PNG,"(661, 959)",0.0,255.0,25.642842156242555,39.89452275399142,191853,True,False,False,False
val,Brain,Fetal brain,patient01190,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01190_Plane3_1_of_3.png,Patient01190_Plane3_1_of_3.png,.png,f0711d587055ebf04bbd330c997294024d3f3f3c0a91365fba0de041947d2d90,True,959,661,L,PNG,"(661, 959)",0.0,255.0,48.79683356496855,46.04799190327938,236305,True,False,False,False
val,Brain,Fetal brain,patient01190,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01190_Plane3_2_of_3.png,Patient01190_Plane3_2_of_3.png,.png,c628f883b433b3e1584bd04a593661e78620e517d6a09f00557e1a88fd12c54f,True,959,661,L,PNG,"(661, 959)",0.0,255.0,58.622203221648874,48.84174204165768,255536,True,False,False,False
val,Brain,Fetal brain,patient01190,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01190_Plane3_3_of_3.png,Patient01190_Plane3_3_of_3.png,.png,db7e51dd66b3f55a136166705130eed060934390d555870c6ac867a381fbf173,True,959,661,L,PNG,"(661, 959)",0.0,255.0,49.95810058069188,45.437898515189325,243928,True,False,False,False
val,Brain,Fetal brain,patient01198,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01198_Plane3_1_of_2.png,Patient01198_Plane3_1_of_2.png,.png,bf688392daaf9cf8b1ccff4541cf288f8268f2641e3d69a6507b740bcc9c6655,True,640,392,L,PNG,"(392, 640)",0.0,250.0,61.68710538903061,43.096124662910825,88606,True,False,False,False
val,Brain,Fetal brain,patient01198,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01198_Plane3_2_of_2.png,Patient01198_Plane3_2_of_2.png,.png,b079e331e6db4230fdba24e522f7165f2dcd18ffdc291e667fe84085b5da96ef,True,640,392,L,PNG,"(392, 640)",0.0,251.0,83.63324697066327,52.013175856885525,92373,True,False,False,False
val,Brain,Fetal brain,patient01199,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01199_Plane3_1_of_2.png,Patient01199_Plane3_1_of_2.png,.png,3d182afee4e5d1108a59b96f83b4714b9d536a80ef9106e482422263bf028112,True,640,392,L,PNG,"(392, 640)",0.0,250.0,40.13763552295919,37.788775944636555,101273,True,False,False,False
val,Brain,Fetal brain,patient01199,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01199_Plane3_2_of_2.png,Patient01199_Plane3_2_of_2.png,.png,61e2d8ad0a3be7d9d34480a8162af6467b894e6b2961d86e023d739cd926a08a,True,640,392,L,PNG,"(392, 640)",0.0,250.0,60.795894451530614,48.37636367963036,109876,True,False,False,False
val,Brain,Fetal brain,patient01201,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01201_Plane3_1_of_1.png,Patient01201_Plane3_1_of_1.png,.png,3477787a265503044838beecbbc09e710e4c1a192b525751de94f75b799b5f43,True,640,392,L,PNG,"(392, 640)",0.0,255.0,63.03897480867347,60.70779833067714,99086,True,False,False,False
val,Brain,Fetal brain,patient01212,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01212_Plane3_1_of_4.png,Patient01212_Plane3_1_of_4.png,.png,4004014b80a9b8ccb40b3220ead10e7a7cb29c06aa5b52638b65f7a0dfe3e8c0,True,959,661,L,PNG,"(661, 959)",0.0,255.0,56.67532209389824,56.526760542450326,233162,True,False,False,False
val,Brain,Fetal brain,patient01212,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01212_Plane3_2_of_4.png,Patient01212_Plane3_2_of_4.png,.png,1e5e2d5f2a25476b21eb16daf11255363888e71059192c56c89aebaba67f36c4,True,959,661,L,PNG,"(661, 959)",0.0,255.0,40.04134885841435,48.32692958264182,213502,True,False,False,False
val,Brain,Fetal brain,patient01212,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01212_Plane3_3_of_4.png,Patient01212_Plane3_3_of_4.png,.png,189cf46dad202dff966ce63680ca8de542af74d6a065a045a5d81fdc11e690db,True,959,661,L,PNG,"(661, 959)",0.0,255.0,35.001331442390665,45.39191481347892,206385,True,False,False,False
val,Brain,Fetal brain,patient01212,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01212_Plane3_4_of_4.png,Patient01212_Plane3_4_of_4.png,.png,f78429e9031e8a1cd11e34303fb55ca19c0883af763400fe3049428a541578d7,True,959,661,L,PNG,"(661, 959)",0.0,255.0,39.77447038092819,48.81864271715733,213034,True,False,False,False
val,Brain,Fetal brain,patient01236,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01236_Plane3_1_of_1.png,Patient01236_Plane3_1_of_1.png,.png,f1215c3927e21d57f36e00c98ce79aa23e758d3cc10605c415a49a6b8ed5cf89,True,959,661,L,PNG,"(661, 959)",0.0,255.0,31.114227976381095,38.40917505078715,220304,True,False,False,False
val,Brain,Fetal brain,patient01262,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01262_Plane3_1_of_4.png,Patient01262_Plane3_1_of_4.png,.png,65fd46f818512a2a33550d3fef6d1022cf2531963bde2e4d16abd2c60346175f,True,959,661,L,PNG,"(661, 959)",0.0,255.0,38.83389467407268,43.934892320127744,237474,True,False,False,False
val,Brain,Fetal brain,patient01262,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01262_Plane3_2_of_4.png,Patient01262_Plane3_2_of_4.png,.png,21a043f259a239b5ae8f271b23bb045f3793c82309dcfc5bc1eba28f7839eb44,True,959,661,L,PNG,"(661, 959)",0.0,255.0,37.97863539775264,43.43082090271418,231406,True,False,False,False
val,Brain,Fetal brain,patient01262,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01262_Plane3_3_of_4.png,Patient01262_Plane3_3_of_4.png,.png,8742e2b711aa05f8b2e827aa78df6ea0d346253e9c6e7c29ea94a68697f4e034,True,959,661,L,PNG,"(661, 959)",0.0,255.0,47.93874576233753,48.20861239044929,248886,True,False,False,False
val,Brain,Fetal brain,patient01262,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01262_Plane3_4_of_4.png,Patient01262_Plane3_4_of_4.png,.png,9cbe566de4672fb70311c6ab6274ffe159cdf0389192ddc8315bfe4d7714857f,True,959,661,L,PNG,"(661, 959)",0.0,255.0,41.74582386152999,44.9539871590648,233818,True,False,False,False
val,Brain,Fetal brain,patient01277,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01277_Plane3_1_of_1.png,Patient01277_Plane3_1_of_1.png,.png,22c1d51c5b4b746676ccba06c9b461ac50b4488c0f363f06d9735ff6d9d90978,True,959,661,L,PNG,"(661, 959)",0.0,255.0,17.254444319994196,27.373983970646393,154456,True,False,False,False
val,Brain,Fetal brain,patient01289,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01289_Plane3_1_of_2.png,Patient01289_Plane3_1_of_2.png,.png,2c1c11cb24b79e99b37cac9b29035bdff01ffa6934018e9ca7d354327145cad8,True,640,392,L,PNG,"(392, 640)",0.0,250.0,38.02419084821429,39.666169956345286,117608,True,False,False,False
val,Brain,Fetal brain,patient01289,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01289_Plane3_2_of_2.png,Patient01289_Plane3_2_of_2.png,.png,102c7c2cae49a7f34ff3ff5f09cdd199f18aabe178600379718ae666f78973bc,True,640,392,L,PNG,"(392, 640)",0.0,250.0,42.03994738520408,39.810304822828435,113666,True,False,False,False
val,Brain,Fetal brain,patient01303,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01303_Plane3_1_of_3.png,Patient01303_Plane3_1_of_3.png,.png,a93c589286cab87627bbb8b06dbe637eb7a9789a031a4e9111a408e26dcf24cb,True,959,661,L,PNG,"(661, 959)",0.0,255.0,34.13380996026181,41.47315402905371,202172,True,False,False,False
val,Brain,Fetal brain,patient01303,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01303_Plane3_2_of_3.png,Patient01303_Plane3_2_of_3.png,.png,5f4104cecb5b4b8bd8ee90ee7197c8b6db98f180747172db8b8fbfdab5b26f4a,True,959,661,L,PNG,"(661, 959)",0.0,255.0,29.95493603870648,40.10729920201045,191856,True,False,False,False
val,Brain,Fetal brain,patient01303,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01303_Plane3_3_of_3.png,Patient01303_Plane3_3_of_3.png,.png,a92490c316ba3e666521934851202116c69bd91671b38d938021c84f21bef794,True,959,661,L,PNG,"(661, 959)",0.0,255.0,38.634123101629754,43.331772488411445,209920,True,False,False,False
val,Brain,Fetal brain,patient01320,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01320_Plane3_1_of_2.png,Patient01320_Plane3_1_of_2.png,.png,3b9de2eb75b22c75c3b7d3a82a35d0b2228b7dd5fc0177af033a053f58a4c631,True,959,661,L,PNG,"(661, 959)",0.0,255.0,24.682100776306637,35.70914412622928,186337,True,False,False,False
val,Brain,Fetal brain,patient01320,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01320_Plane3_2_of_2.png,Patient01320_Plane3_2_of_2.png,.png,a1ff559d238776761c923c90207d2f12c1f0e79be31215160382f10d3faac526,True,959,661,L,PNG,"(661, 959)",0.0,255.0,29.910856461360563,37.79734525017073,202468,True,False,False,False
val,Brain,Fetal brain,patient01321,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01321_Plane3_1_of_1.png,Patient01321_Plane3_1_of_1.png,.png,09c8725a4f1dd5d3c89b7e4a359d29763843ef5671a6a53daa2ec3012523979e,True,959,661,L,PNG,"(661, 959)",0.0,255.0,24.60246663900716,42.77729495152558,148540,True,False,False,False
val,Brain,Fetal brain,patient01329,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01329_Plane3_1_of_1.png,Patient01329_Plane3_1_of_1.png,.png,9c946282d2332fc3710e4559d6a8ee2903bc232ac14871cbe6456dfcf745bed5,True,640,392,L,PNG,"(392, 640)",0.0,250.0,35.438448660714286,34.05612135582281,97567,True,False,False,False
val,Brain,Fetal brain,patient01330,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01330_Plane3_1_of_3.png,Patient01330_Plane3_1_of_3.png,.png,34da9cc7f223c161a922ab7da23809ce0ec22500a1844c1c19b06aa3e9ef9a05,True,640,392,L,PNG,"(392, 640)",0.0,250.0,44.35625398596939,37.21123835503305,96135,True,False,False,False
val,Brain,Fetal brain,patient01330,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01330_Plane3_2_of_3.png,Patient01330_Plane3_2_of_3.png,.png,882292ac1a0b4f5a680e05048b0a84d561ca59d37c9ed038e91b23a11514ff9b,True,640,392,L,PNG,"(392, 640)",0.0,250.0,44.95466757015306,37.48173670034675,98469,True,False,False,False
val,Brain,Fetal brain,patient01330,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01330_Plane3_3_of_3.png,Patient01330_Plane3_3_of_3.png,.png,0e15e3859c31a769707f1fc3a0b2630c5fe9f6447ba23cbe4627b064ead95cdb,True,640,392,L,PNG,"(392, 640)",0.0,250.0,51.43151705994898,44.93247606255893,115350,True,False,False,False
val,Brain,Fetal brain,patient01331,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01331_Plane3_1_of_3.png,Patient01331_Plane3_1_of_3.png,.png,2814d841505c4ac144a3d451a66cb0aaa291c145d91ac67488433588f2d9e98e,True,640,392,L,PNG,"(392, 640)",0.0,252.0,61.12854352678571,50.48086639006475,84784,True,False,False,False
val,Brain,Fetal brain,patient01331,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01331_Plane3_2_of_3.png,Patient01331_Plane3_2_of_3.png,.png,6bbc87741a2dfa7b8074622ca583f75575ad3ad2470f79110d6a83adca7c0cf3,True,640,392,L,PNG,"(392, 640)",0.0,251.0,77.08054049744898,55.550628401873794,93627,True,False,False,False
val,Brain,Fetal brain,patient01331,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01331_Plane3_3_of_3.png,Patient01331_Plane3_3_of_3.png,.png,0b3beb86acb67ef88923829317b6125768fe8add7dc5d0771580e35560055036,True,640,392,L,PNG,"(392, 640)",0.0,250.0,42.655385044642856,44.75955829687977,80130,True,False,False,False
val,Brain,Fetal brain,patient01342,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01342_Plane3_1_of_1.png,Patient01342_Plane3_1_of_1.png,.png,4cc92d4888e65a2523d9a444236f3608bdb4b45b23bec08f23674cb411257940,True,959,661,L,PNG,"(661, 959)",0.0,255.0,67.23692891138809,54.71264027415079,246957,True,False,False,False
val,Brain,Fetal brain,patient01371,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01371_Plane3_1_of_1.png,Patient01371_Plane3_1_of_1.png,.png,12a0b22434b647600dcc1c4d948d5412c1b4374b46a51b22e5eff8fea0dd6728,True,959,661,L,PNG,"(661, 959)",0.0,255.0,55.27304191992731,47.737260775821674,254734,True,False,False,False
val,Brain,Fetal brain,patient01376,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01376_Plane3_1_of_2.png,Patient01376_Plane3_1_of_2.png,.png,f90fc5ddc06bfb96c82a68a2607ad0d36cca564a9a4015a08ab49f4f78ff225b,True,959,661,L,PNG,"(661, 959)",0.0,255.0,27.14451198061521,36.0646691876621,186273,True,False,False,False
val,Brain,Fetal brain,patient01376,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01376_Plane3_2_of_2.png,Patient01376_Plane3_2_of_2.png,.png,b91f3bdc3bccac72e4b4644df31af4dd1cbed3ebc215fa49b9745d7743bc08f1,True,959,661,L,PNG,"(661, 959)",0.0,255.0,34.69902934063629,38.01400712810714,220309,True,False,False,False
val,Brain,Fetal brain,patient01390,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01390_Plane3_1_of_2.png,Patient01390_Plane3_1_of_2.png,.png,1e539344c4adb9f1dafbf6a1e7a013e2e1778212523a7e5665986c7b788f27e6,True,961,663,L,PNG,"(663, 961)",0.0,255.0,56.88384240272592,50.35166753433248,214986,True,False,False,False
val,Brain,Fetal brain,patient01390,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01390_Plane3_2_of_2.png,Patient01390_Plane3_2_of_2.png,.png,e103e9f82e843468df20c610fa79d8b537e1346b5679c0fd42071d08c35cc21e,True,961,663,L,PNG,"(663, 961)",0.0,255.0,58.51708643114654,48.131914110485944,255434,True,False,False,False
val,Brain,Fetal brain,patient01406,C:\Users\viraj\Downloads\patientsplit801010\val\Fetal brain\Patient01406_Plane3_1_of_3.png,Patient01406_Plane3_1_of_3.png,.png,62efd83c4b04ce89047a2c7e1a7ce97845c78c4c689ba85555ee018b87218dbc,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,34.595305866326036,42.87499148484335,247287,True,False,False,False
